target,class_name,num_examples,recall,num_correct
204,Black-legged Kittiwake (Immature),19,0.8421052631578947,16
514,Lark Bunting (Female/Nonbreeding male),32,0.84375,27
543,White-winged Crossbill (Female/juvenile),32,0.84375,27
136,Swainson's Hawk (Light morph ),39,0.8461538461538461,33
52,Broad-winged Hawk (Adult),26,0.8461538461538461,22
462,Black Rosy-Finch,26,0.8461538461538461,22
81,Western Gull (Adult),33,0.8484848484848485,28
235,Common Goldeneye (Female/Eclipse male),33,0.8484848484848485,28
458,Great-tailed Grackle,60,0.85,51
453,Eastern Meadowlark,40,0.85,34
336,White-winged Crossbill (Adult Male),20,0.85,17
532,Yellow-headed Blackbird (Female/Immature Male),34,0.8529411764705882,29
477,Cassin's Kingbird,35,0.8571428571428571,30
242,Ring-necked Pheasant (Female/juvenile),14,0.8571428571428571,12
102,Mottled Duck,29,0.8620689655172413,25
527,Lazuli Bunting (Female/juvenile),22,0.8636363636363636,19
361,Oak Titmouse,37,0.8648648648648649,32
416,Cape May Warbler,60,0.8666666666666667,52
164,American Woodcock,30,0.8666666666666667,26
51,Red-shouldered Hawk (Adult ),38,0.868421052631579,33
369,Pygmy Nuthatch,38,0.868421052631579,33
413,MacGillivray's Warbler,46,0.8695652173913043,40
77,Black-legged Kittiwake (Adult),23,0.8695652173913043,20
215,Ross's Goose,23,0.8695652173913043,20
492,Gray Jay,54,0.8703703703703703,47
129,Black Vulture,48,0.875,42
